C1,C2,H1,H2,i
33.98653513497109,13.9401271818683,3.725403495776293,6.413964777174278,43353.52
33.98653513497109,13.9401271818683,3.6733067015606657,3.516661288673221,34584.773
33.98653513497109,13.9401271818683,3.6602825030067594,3.516661288673221,46200.816
33.98653513497109,13.9401271818683,3.6602825030067594,3.461995185116597,37722.918
33.98653513497109,13.9401271818683,3.6472583044528513,3.5713273922298443,32615.441
33.98653513497109,13.9401271818683,3.6472583044528513,3.516661288673221,40804.99
33.98653513497109,13.616798021334382,3.7384276943302,6.413964777174278,37012.156
33.98653513497109,13.616798021334382,3.725403495776293,6.468630880730902,66652.9
33.98653513497109,13.616798021334382,3.725403495776293,6.413964777174278,82836.35
33.98653513497109,13.616798021334382,3.725403495776293,6.359298673617654,36484.395
33.98653513497109,13.616798021334382,3.725403495776293,4.992646084702061,42203.844
33.98653513497109,13.616798021334382,3.725403495776293,1.00202052506853,42941.832
33.98653513497109,13.616798021334382,3.6733067015606657,3.5713273922298443,47887.34
33.98653513497109,13.616798021334382,3.6733067015606657,3.516661288673221,58343.207
33.98653513497109,13.616798021334382,3.6733067015606657,3.461995185116597,37765.117
33.98653513497109,13.616798021334382,3.6602825030067594,3.5713273922298443,55484.79
33.98653513497109,13.616798021334382,3.6602825030067594,3.516661288673221,80262.266
33.98653513497109,13.616798021334382,3.6602825030067594,3.461995185116597,60951.887
33.98653513497109,13.616798021334382,3.6602825030067594,3.4073290815599733,33639.625
33.98653513497109,13.616798021334382,3.6472583044528513,3.5713273922298443,56825.242
33.98653513497109,13.616798021334382,3.6472583044528513,3.516661288673221,68857.35
33.98653513497109,13.616798021334382,3.6472583044528513,3.461995185116597,47913.246
33.98653513497109,13.616798021334382,3.634234105898945,3.5713273922298443,31502.527
33.98653513497109,13.616798021334382,3.5691131131294096,6.413964777174278,31139.31
33.98653513497109,13.616798021334382,3.5691131131294096,6.359298673617654,48993.62
33.98653513497109,13.616798021334382,3.5691131131294096,6.30463257006103,39540.812
33.98653513497109,13.616798021334382,3.5560889145755024,6.359298673617654,42539.24
33.98653513497109,13.616798021334382,3.5560889145755024,6.30463257006103,32602.055
33.98653513497109,13.616798021334382,2.7485886042332712,2.5873375282106177,32815.58
33.98653513497109,13.616798021334382,2.683467611463737,6.413964777174278,33655.39
33.98653513497109,13.616798021334382,2.683467611463737,2.860668045993736,31325.842
33.98653513497109,13.616798021334382,2.683467611463737,2.8060019424371125,43364.566
33.98653513497109,13.616798021334382,2.6704434129098296,2.8060019424371125,36505.156
33.663205974437176,33.98653513497109,2.6704434129098296,2.696669735323865,31682.285
33.663205974437176,33.98653513497109,2.6704434129098296,2.642003631767241,41875.258
33.663205974437176,33.98653513497109,2.657419214355923,2.696669735323865,36495.1
33.663205974437176,33.98653513497109,2.657419214355923,2.642003631767241,46541.453
33.663205974437176,33.98653513497109,-0.1427834747340721,-0.1459676496205686,45217.484
33.663205974437176,33.98653513497109,-0.1427834747340721,-0.2006337531771924,37105.496
33.663205974437176,33.98653513497109,-0.1558076732879794,-0.0913015460639448,31968.463
33.663205974437176,33.98653513497109,-0.1558076732879794,-0.1459676496205686,62201.465
33.663205974437176,33.98653513497109,-0.1558076732879794,-0.2006337531771924,52819.105
33.663205974437176,33.98653513497109,-0.1688318718418866,-0.1459676496205686,53725.08
33.663205974437176,33.98653513497109,-0.1688318718418866,-0.2006337531771924,47848.36
33.663205974437176,33.663205974437176,3.803548687099735,6.468630880730902,50399.53
33.663205974437176,33.663205974437176,3.803548687099735,6.413964777174278,47131.438
33.663205974437176,33.663205974437176,3.803548687099735,4.82864777403219,33481.406
33.663205974437176,33.663205974437176,3.790524488545828,6.468630880730902,87599.34
33.663205974437176,33.663205974437176,3.790524488545828,6.413964777174278,82455.42
33.663205974437176,33.663205974437176,3.790524488545828,4.883313877588813,50755.746
33.663205974437176,33.663205974437176,3.790524488545828,4.82864777403219,60906.566
33.663205974437176,33.663205974437176,3.790524488545828,3.789991806456339,32863.53
33.663205974437176,33.663205974437176,3.790524488545828,1.1660188357384005,33545.566
33.663205974437176,33.663205974437176,3.777500289991921,6.468630880730902,89929.57
33.663205974437176,33.663205974437176,3.777500289991921,6.413964777174278,84251.58
33.663205974437176,33.663205974437176,3.777500289991921,4.883313877588813,55994.29
33.663205974437176,33.663205974437176,3.777500289991921,4.82864777403219,57735.527
33.663205974437176,33.663205974437176,3.777500289991921,1.1660188357384005,32381.295
33.663205974437176,33.663205974437176,3.7644760914380138,6.468630880730902,64708.29
33.663205974437176,33.663205974437176,3.7644760914380138,6.413964777174278,59162.25
33.663205974437176,33.663205974437176,3.7644760914380138,4.883313877588813,39330.75
33.663205974437176,33.663205974437176,3.7514518928841074,6.468630880730902,46359.332
33.663205974437176,33.663205974437176,3.7514518928841074,6.413964777174278,43293.73
33.663205974437176,33.663205974437176,3.7384276943302,6.468630880730902,67640.23
33.663205974437176,33.663205974437176,3.7384276943302,6.413964777174278,63537.664
33.663205974437176,33.663205974437176,3.7384276943302,4.992646084702061,39547.812
33.663205974437176,33.663205974437176,3.7384276943302,4.937979981145437,46031.293
33.663205974437176,33.663205974437176,3.725403495776293,6.468630880730902,127367.125
33.663205974437176,33.663205974437176,3.725403495776293,6.413964777174278,117650.94
33.663205974437176,33.663205974437176,3.725403495776293,6.359298673617654,38878.3
33.663205974437176,33.663205974437176,3.725403495776293,4.992646084702061,87785.46
33.663205974437176,33.663205974437176,3.725403495776293,4.937979981145437,83195.984
33.663205974437176,33.663205974437176,3.725403495776293,3.680659599343092,36938.305
33.663205974437176,33.663205974437176,3.725403495776293,3.625993495786468,37210.844
33.663205974437176,33.663205974437176,3.725403495776293,1.0566866286251535,39583.312
33.663205974437176,33.663205974437176,3.725403495776293,1.00202052506853,35374.734
33.663205974437176,33.663205974437176,3.7123792972223866,6.468630880730902,90117.42
33.663205974437176,33.663205974437176,3.7123792972223866,6.413964777174278,82905.86
33.663205974437176,33.663205974437176,3.7123792972223866,4.992646084702061,62209.71
33.663205974437176,33.663205974437176,3.7123792972223866,4.937979981145437,51749.785
33.663205974437176,33.663205974437176,3.6733067015606657,6.468630880730902,38954.64
33.663205974437176,33.663205974437176,3.6733067015606657,6.413964777174278,34933.95
33.663205974437176,33.663205974437176,3.6733067015606657,5.101978291815309,33062.973
33.663205974437176,33.663205974437176,3.6602825030067594,6.468630880730902,51582.812
33.663205974437176,33.663205974437176,3.6602825030067594,6.413964777174278,48714.56
33.663205974437176,33.663205974437176,3.6602825030067594,5.101978291815309,36128.0
33.663205974437176,33.663205974437176,3.6472583044528513,6.468630880730902,39399.92
33.663205974437176,33.663205974437176,3.6472583044528513,6.413964777174278,36503.523
33.663205974437176,33.663205974437176,3.6472583044528513,5.101978291815309,36550.816
33.663205974437176,33.663205974437176,3.5691131131294096,6.468630880730902,32342.736
33.663205974437176,33.663205974437176,-0.1558076732879794,-0.1459676496205686,41376.555
33.663205974437176,33.663205974437176,-0.1558076732879794,-0.2006337531771924,35188.332
33.663205974437176,33.663205974437176,-0.1688318718418866,-0.1459676496205686,35673.605
33.663205974437176,33.663205974437176,-0.1688318718418866,-0.2006337531771924,31867.975
33.663205974437176,33.33987681390326,3.803548687099735,6.468630880730902,58164.797
33.663205974437176,33.33987681390326,3.803548687099735,6.413964777174278,53742.89
33.663205974437176,33.33987681390326,3.803548687099735,4.883313877588813,30784.408
33.663205974437176,33.33987681390326,3.803548687099735,4.82864777403219,38444.32
33.663205974437176,33.33987681390326,3.790524488545828,6.468630880730902,100666.48
33.663205974437176,33.33987681390326,3.790524488545828,6.413964777174278,94126.83
33.663205974437176,33.33987681390326,3.790524488545828,6.359298673617654,31393.393
33.663205974437176,33.33987681390326,3.790524488545828,4.883313877588813,59101.777
33.663205974437176,33.33987681390326,3.790524488545828,4.82864777403219,69916.38
33.663205974437176,33.33987681390326,3.790524488545828,4.773981670475567,33375.195
33.663205974437176,33.33987681390326,3.790524488545828,3.789991806456339,34991.45
33.663205974437176,33.33987681390326,3.790524488545828,1.1660188357384005,39826.76
33.663205974437176,33.33987681390326,3.777500289991921,6.468630880730902,103096.27
33.663205974437176,33.33987681390326,3.777500289991921,6.413964777174278,95890.4
33.663205974437176,33.33987681390326,3.777500289991921,6.359298673617654,31397.18
33.663205974437176,33.33987681390326,3.777500289991921,4.937979981145437,30784.7
33.663205974437176,33.33987681390326,3.777500289991921,4.883313877588813,64748.676
33.663205974437176,33.33987681390326,3.777500289991921,4.82864777403219,66726.88
33.663205974437176,33.33987681390326,3.777500289991921,1.1660188357384005,37326.29
33.663205974437176,33.33987681390326,3.7644760914380138,6.468630880730902,74269.26
33.663205974437176,33.33987681390326,3.7644760914380138,6.413964777174278,67982.05
33.663205974437176,33.33987681390326,3.7644760914380138,4.937979981145437,34301.74
33.663205974437176,33.33987681390326,3.7644760914380138,4.883313877588813,46114.35
33.663205974437176,33.33987681390326,3.7644760914380138,4.82864777403219,30822.004
33.663205974437176,33.33987681390326,3.7514518928841074,6.468630880730902,54389.863
33.663205974437176,33.33987681390326,3.7514518928841074,6.413964777174278,49448.605
33.663205974437176,33.33987681390326,3.7514518928841074,4.937979981145437,33024.996
33.663205974437176,33.33987681390326,3.7384276943302,6.468630880730902,82896.055
33.663205974437176,33.33987681390326,3.7384276943302,6.413964777174278,77924.81
33.663205974437176,33.33987681390326,3.7384276943302,4.992646084702061,47666.438
33.663205974437176,33.33987681390326,3.7384276943302,4.937979981145437,52395.75
33.663205974437176,33.33987681390326,3.725403495776293,6.468630880730902,152035.64
33.663205974437176,33.33987681390326,3.725403495776293,6.413964777174278,143154.52
33.663205974437176,33.33987681390326,3.725403495776293,6.359298673617654,48246.844
33.663205974437176,33.33987681390326,3.725403495776293,5.047312188258685,34999.44
33.663205974437176,33.33987681390326,3.725403495776293,4.992646084702061,104762.24
33.663205974437176,33.33987681390326,3.725403495776293,4.937979981145437,95108.34
33.663205974437176,33.33987681390326,3.725403495776293,3.680659599343092,38774.086
33.663205974437176,33.33987681390326,3.725403495776293,3.625993495786468,43342.87
33.663205974437176,33.33987681390326,3.725403495776293,1.0566866286251535,48648.19
33.663205974437176,33.33987681390326,3.725403495776293,1.00202052506853,45756.285
33.663205974437176,33.33987681390326,3.7123792972223866,6.468630880730902,103471.7
33.663205974437176,33.33987681390326,3.7123792972223866,6.413964777174278,95088.78
33.663205974437176,33.33987681390326,3.7123792972223866,4.992646084702061,71239.625
33.663205974437176,33.33987681390326,3.7123792972223866,4.937979981145437,58783.723
33.663205974437176,33.33987681390326,3.7123792972223866,3.625993495786468,32869.367
33.663205974437176,33.33987681390326,3.7123792972223866,1.00202052506853,32028.234
33.663205974437176,33.33987681390326,3.6733067015606657,6.468630880730902,48190.707
33.663205974437176,33.33987681390326,3.6733067015606657,6.413964777174278,43743.082
33.663205974437176,33.33987681390326,3.6733067015606657,5.101978291815309,39573.723
33.663205974437176,33.33987681390326,3.6602825030067594,6.468630880730902,61307.094
33.663205974437176,33.33987681390326,3.6602825030067594,6.413964777174278,57596.734
33.663205974437176,33.33987681390326,3.6602825030067594,5.101978291815309,44132.64
33.663205974437176,33.33987681390326,3.6602825030067594,3.516661288673221,36592.688
33.663205974437176,33.33987681390326,3.6472583044528513,6.468630880730902,48361.312
33.663205974437176,33.33987681390326,3.6472583044528513,6.413964777174278,45164.445
33.663205974437176,33.33987681390326,3.6472583044528513,5.101978291815309,44735.76
33.663205974437176,33.33987681390326,3.582137311683317,6.468630880730902,31046.664
33.663205974437176,33.33987681390326,3.5691131131294096,6.468630880730902,42435.152
33.663205974437176,33.33987681390326,3.5691131131294096,6.413964777174278,40472.86
33.663205974437176,33.33987681390326,3.5560889145755024,6.468630880730902,36289.977
33.663205974437176,33.33987681390326,3.5560889145755024,6.413964777174278,35058.465
33.663205974437176,33.016547653369344,3.803548687099735,6.468630880730902,31601.725
33.663205974437176,33.016547653369344,3.790524488545828,6.468630880730902,53413.14
33.663205974437176,33.016547653369344,3.790524488545828,6.413964777174278,49396.184
33.663205974437176,33.016547653369344,3.790524488545828,4.883313877588813,31363.422
33.663205974437176,33.016547653369344,3.790524488545828,4.82864777403219,37170.168
33.663205974437176,33.016547653369344,3.777500289991921,6.468630880730902,54637.75
33.663205974437176,33.016547653369344,3.777500289991921,6.413964777174278,50088.273
33.663205974437176,33.016547653369344,3.777500289991921,4.883313877588813,34457.273
33.663205974437176,33.016547653369344,3.777500289991921,4.82864777403219,35790.85
33.663205974437176,33.016547653369344,3.7644760914380138,6.468630880730902,39335.844
33.663205974437176,33.016547653369344,3.7644760914380138,6.413964777174278,35968.543
33.663205974437176,33.016547653369344,3.7384276943302,6.468630880730902,44365.34
33.663205974437176,33.016547653369344,3.7384276943302,6.413964777174278,41249.785
33.663205974437176,33.016547653369344,3.725403495776293,6.468630880730902,80066.23
33.663205974437176,33.016547653369344,3.725403495776293,6.413964777174278,75073.74
33.663205974437176,33.016547653369344,3.725403495776293,4.992646084702061,55515.05
33.663205974437176,33.016547653369344,3.725403495776293,4.937979981145437,48144.08
33.663205974437176,33.016547653369344,3.7123792972223866,6.468630880730902,53421.8
33.663205974437176,33.016547653369344,3.7123792972223866,6.413964777174278,49582.17
33.663205974437176,33.016547653369344,3.7123792972223866,4.992646084702061,36514.91
33.663205974437176,33.016547653369344,3.6602825030067594,6.468630880730902,34157.863
33.663205974437176,33.016547653369344,3.6602825030067594,6.413964777174278,32588.125
33.663205974437176,32.69321849283543,3.725403495776293,6.468630880730902,33141.637
33.663205974437176,32.36988933230151,3.725403495776293,6.468630880730902,31466.498
33.663205974437176,14.910114663470049,3.725403495776293,6.468630880730902,31581.895
33.663205974437176,14.58678550293613,3.725403495776293,6.468630880730902,31217.81
33.663205974437176,14.263456342402216,3.790524488545828,6.468630880730902,52516.656
33.663205974437176,14.263456342402216,3.790524488545828,6.413964777174278,48034.598
33.663205974437176,14.263456342402216,3.790524488545828,4.82864777403219,36770.95
33.663205974437176,14.263456342402216,3.777500289991921,6.468630880730902,54297.266
33.663205974437176,14.263456342402216,3.777500289991921,6.413964777174278,49767.81
33.663205974437176,14.263456342402216,3.777500289991921,4.883313877588813,33599.004
33.663205974437176,14.263456342402216,3.777500289991921,4.82864777403219,34777.227
33.663205974437176,14.263456342402216,3.7644760914380138,6.468630880730902,38977.184
33.663205974437176,14.263456342402216,3.7644760914380138,6.413964777174278,35250.98
33.663205974437176,14.263456342402216,3.7384276943302,6.468630880730902,40966.098
33.663205974437176,14.263456342402216,3.7384276943302,6.413964777174278,38600.484
33.663205974437176,14.263456342402216,3.725403495776293,6.468630880730902,76351.77
33.663205974437176,14.263456342402216,3.725403495776293,6.413964777174278,71344.33
33.663205974437176,14.263456342402216,3.725403495776293,4.992646084702061,54228.785
33.663205974437176,14.263456342402216,3.725403495776293,4.937979981145437,47204.6
33.663205974437176,14.263456342402216,3.7123792972223866,6.468630880730902,53001.473
33.663205974437176,14.263456342402216,3.7123792972223866,6.413964777174278,49905.227
33.663205974437176,14.263456342402216,3.7123792972223866,4.992646084702061,36842.676
33.663205974437176,14.263456342402216,3.6602825030067594,6.468630880730902,32304.53
33.663205974437176,13.9401271818683,3.803548687099735,6.468630880730902,57214.32
33.663205974437176,13.9401271818683,3.803548687099735,6.413964777174278,53035.688
33.663205974437176,13.9401271818683,3.803548687099735,4.82864777403219,37293.082
33.663205974437176,13.9401271818683,3.790524488545828,6.468630880730902,99662.66
33.663205974437176,13.9401271818683,3.790524488545828,6.413964777174278,93051.69
33.663205974437176,13.9401271818683,3.790524488545828,4.883313877588813,57904.383
33.663205974437176,13.9401271818683,3.790524488545828,4.82864777403219,68406.625
33.663205974437176,13.9401271818683,3.790524488545828,4.773981670475567,31421.875
33.663205974437176,13.9401271818683,3.790524488545828,1.1660188357384005,39988.465
33.663205974437176,13.9401271818683,3.777500289991921,6.468630880730902,102363.78
33.663205974437176,13.9401271818683,3.777500289991921,6.413964777174278,95275.055
33.663205974437176,13.9401271818683,3.777500289991921,4.937979981145437,30776.016
33.663205974437176,13.9401271818683,3.777500289991921,4.883313877588813,62803.41
33.663205974437176,13.9401271818683,3.777500289991921,4.82864777403219,65398.785
33.663205974437176,13.9401271818683,3.777500289991921,1.1660188357384005,37838.293
33.663205974437176,13.9401271818683,3.7644760914380138,6.468630880730902,72682.51
33.663205974437176,13.9401271818683,3.7644760914380138,6.413964777174278,67250.77
33.663205974437176,13.9401271818683,3.7644760914380138,4.937979981145437,34588.734
33.663205974437176,13.9401271818683,3.7644760914380138,4.883313877588813,44776.76
33.663205974437176,13.9401271818683,3.7514518928841074,6.468630880730902,53694.68
33.663205974437176,13.9401271818683,3.7514518928841074,6.413964777174278,48652.746
33.663205974437176,13.9401271818683,3.7514518928841074,4.937979981145437,33599.992
33.663205974437176,13.9401271818683,3.7384276943302,6.468630880730902,83891.4
33.663205974437176,13.9401271818683,3.7384276943302,6.413964777174278,79582.15
33.663205974437176,13.9401271818683,3.7384276943302,4.992646084702061,49720.332
33.663205974437176,13.9401271818683,3.7384276943302,4.937979981145437,53110.19
33.663205974437176,13.9401271818683,3.725403495776293,6.468630880730902,156207.14
33.663205974437176,13.9401271818683,3.725403495776293,6.413964777174278,147267.2
33.663205974437176,13.9401271818683,3.725403495776293,6.359298673617654,49644.246
33.663205974437176,13.9401271818683,3.725403495776293,5.047312188258685,38820.74
33.663205974437176,13.9401271818683,3.725403495776293,4.992646084702061,109062.22
33.663205974437176,13.9401271818683,3.725403495776293,4.937979981145437,94956.664
33.663205974437176,13.9401271818683,3.725403495776293,3.680659599343092,36578.496
33.663205974437176,13.9401271818683,3.725403495776293,3.625993495786468,40574.125
33.663205974437176,13.9401271818683,3.725403495776293,1.0566866286251535,53417.016
33.663205974437176,13.9401271818683,3.725403495776293,1.00202052506853,52610.332
33.663205974437176,13.9401271818683,3.7123792972223866,6.468630880730902,103800.94
33.663205974437176,13.9401271818683,3.7123792972223866,6.413964777174278,96161.57
33.663205974437176,13.9401271818683,3.7123792972223866,6.359298673617654,31786.402
33.663205974437176,13.9401271818683,3.7123792972223866,4.992646084702061,73055.3
33.663205974437176,13.9401271818683,3.7123792972223866,4.937979981145437,58932.945
33.663205974437176,13.9401271818683,3.7123792972223866,3.625993495786468,30943.322
33.663205974437176,13.9401271818683,3.7123792972223866,1.0566866286251535,31820.35
33.663205974437176,13.9401271818683,3.7123792972223866,1.00202052506853,34889.73
33.663205974437176,13.9401271818683,3.6733067015606657,6.468630880730902,47220.105
33.663205974437176,13.9401271818683,3.6733067015606657,6.413964777174278,43717.01
33.663205974437176,13.9401271818683,3.6733067015606657,5.101978291815309,40007.586
33.663205974437176,13.9401271818683,3.6602825030067594,6.468630880730902,59414.78
33.663205974437176,13.9401271818683,3.6602825030067594,6.413964777174278,56174.324
33.663205974437176,13.9401271818683,3.6602825030067594,5.101978291815309,46037.926
33.663205974437176,13.9401271818683,3.6602825030067594,3.516661288673221,43652.89
33.663205974437176,13.9401271818683,3.6472583044528513,6.468630880730902,47802.59
33.663205974437176,13.9401271818683,3.6472583044528513,6.413964777174278,45480.94
33.663205974437176,13.9401271818683,3.6472583044528513,5.101978291815309,45822.867
33.663205974437176,13.9401271818683,3.6472583044528513,3.516661288673221,34940.465
33.663205974437176,13.9401271818683,3.5691131131294096,6.468630880730902,43287.582
33.663205974437176,13.9401271818683,3.5691131131294096,6.413964777174278,41905.113
33.663205974437176,13.9401271818683,3.5691131131294096,5.320642706041804,31084.664
33.663205974437176,13.9401271818683,3.5691131131294096,5.26597660248518,32509.191
33.663205974437176,13.9401271818683,3.5560889145755024,6.468630880730902,37408.695
33.663205974437176,13.9401271818683,3.5560889145755024,6.413964777174278,37164.77
33.663205974437176,13.616798021334382,3.803548687099735,6.468630880730902,51414.324
33.663205974437176,13.616798021334382,3.803548687099735,6.413964777174278,47335.582
33.663205974437176,13.616798021334382,3.803548687099735,4.82864777403219,32812.977
33.663205974437176,13.616798021334382,3.790524488545828,6.468630880730902,87331.22
33.663205974437176,13.616798021334382,3.790524488545828,6.413964777174278,81652.72
33.663205974437176,13.616798021334382,3.790524488545828,4.883313877588813,50857.01
33.663205974437176,13.616798021334382,3.790524488545828,4.82864777403219,60109.773
33.663205974437176,13.616798021334382,3.790524488545828,1.1660188357384005,36243.977
33.663205974437176,13.616798021334382,3.777500289991921,6.468630880730902,88695.305
33.663205974437176,13.616798021334382,3.777500289991921,6.413964777174278,81400.94
33.663205974437176,13.616798021334382,3.777500289991921,4.883313877588813,55617.938
33.663205974437176,13.616798021334382,3.777500289991921,4.82864777403219,57850.9
33.663205974437176,13.616798021334382,3.777500289991921,1.1660188357384005,33582.766
33.663205974437176,13.616798021334382,3.7644760914380138,6.468630880730902,63946.613
33.663205974437176,13.616798021334382,3.7644760914380138,6.413964777174278,59295.89
33.663205974437176,13.616798021334382,3.7644760914380138,4.937979981145437,31243.848
33.663205974437176,13.616798021334382,3.7644760914380138,4.883313877588813,39811.746
33.663205974437176,13.616798021334382,3.7514518928841074,6.468630880730902,47290.41
33.663205974437176,13.616798021334382,3.7514518928841074,6.413964777174278,43356.953
33.663205974437176,13.616798021334382,3.7384276943302,6.468630880730902,78689.01
33.663205974437176,13.616798021334382,3.7384276943302,6.413964777174278,75476.92
33.663205974437176,13.616798021334382,3.7384276943302,4.992646084702061,47098.61
33.663205974437176,13.616798021334382,3.7384276943302,4.937979981145437,48675.152
33.663205974437176,13.616798021334382,3.725403495776293,6.468630880730902,146384.45
33.663205974437176,13.616798021334382,3.725403495776293,6.413964777174278,140970.19
33.663205974437176,13.616798021334382,3.725403495776293,6.359298673617654,48550.41
33.663205974437176,13.616798021334382,3.725403495776293,5.047312188258685,38382.43
33.663205974437176,13.616798021334382,3.725403495776293,4.992646084702061,103444.625
33.663205974437176,13.616798021334382,3.725403495776293,4.937979981145437,87941.0
33.663205974437176,13.616798021334382,3.725403495776293,3.680659599343092,31229.996
33.663205974437176,13.616798021334382,3.725403495776293,3.625993495786468,37869.79
33.663205974437176,13.616798021334382,3.725403495776293,1.0566866286251535,51215.906
33.663205974437176,13.616798021334382,3.725403495776293,1.00202052506853,53007.164
33.663205974437176,13.616798021334382,3.7123792972223866,6.468630880730902,95148.92
33.663205974437176,13.616798021334382,3.7123792972223866,6.413964777174278,89390.31
33.663205974437176,13.616798021334382,3.7123792972223866,4.992646084702061,67293.52
33.663205974437176,13.616798021334382,3.7123792972223866,4.937979981145437,53520.14
33.663205974437176,13.616798021334382,3.7123792972223866,1.00202052506853,33363.82
33.663205974437176,13.616798021334382,3.6733067015606657,6.468630880730902,41771.727
33.663205974437176,13.616798021334382,3.6733067015606657,6.413964777174278,39023.605
33.663205974437176,13.616798021334382,3.6733067015606657,5.101978291815309,37322.31
33.663205974437176,13.616798021334382,3.6602825030067594,6.468630880730902,52798.938
33.663205974437176,13.616798021334382,3.6602825030067594,6.413964777174278,50243.336
33.663205974437176,13.616798021334382,3.6602825030067594,5.101978291815309,43589.0
33.663205974437176,13.616798021334382,3.6602825030067594,3.5713273922298443,31205.055
33.663205974437176,13.616798021334382,3.6602825030067594,3.516661288673221,51847.73
33.663205974437176,13.616798021334382,3.6472583044528513,6.468630880730902,43228.16
33.663205974437176,13.616798021334382,3.6472583044528513,6.413964777174278,41608.586
33.663205974437176,13.616798021334382,3.6472583044528513,5.101978291815309,42314.992
33.663205974437176,13.616798021334382,3.6472583044528513,3.5713273922298443,32998.613
33.663205974437176,13.616798021334382,3.6472583044528513,3.516661288673221,41897.383
33.663205974437176,13.616798021334382,3.5691131131294096,6.468630880730902,41484.53
33.663205974437176,13.616798021334382,3.5691131131294096,6.413964777174278,41486.168
33.663205974437176,13.616798021334382,3.5560889145755024,6.468630880730902,35378.88
33.663205974437176,13.616798021334382,3.5560889145755024,6.413964777174278,36169.082
33.33987681390326,33.663205974437176,3.816572885653642,6.468630880730902,32380.682
33.33987681390326,33.663205974437176,3.803548687099735,6.468630880730902,65389.41
